patent_id,assignee_id,cluster_label,data_label
6411773,3bd2c74c-c921-48e0-a563-038ba52abce0,"Sony Europa, B.V.",Sony Europa B.V.
10223702,f9b7e068-f37a-4edb-8882-e633e6ea2653,MICROSOFT TECHNOLOGY LICENSINGM LLC,MICROSOFT TECHNOLOGY LICENSINGM LLC
7487246,a3a459f9-ca51-4251-b01f-95004d8251cc,Irternational Business Machines Corporation,Irternational Business Machines Corporation
5430480,72be8147-0e40-4296-82f6-ea1f2b85a884,Ricoh California Research Center,Ricoh California Research Center
5408328,72be8147-0e40-4296-82f6-ea1f2b85a884,Ricoh California Research Center,"Ricoh Corporation, California Research Center"
7586134,719727bf-e41a-41ec-8c05-3cca6c4bc9e9,Fujitsu Microelectronics Lmiited,Fujitsu Microelectronics Lmiited
9170270,0f94b41e-8801-4f11-b727-de9917758897,"Samsung Electro-Mechanic Co., Ltd.","Samsung Electro-Mechanic Co., Ltd."
7536097,0f94b41e-8801-4f11-b727-de9917758897,"Samsung Electro-Mechanic Co., Ltd.","Samsung Electro-Mechanic Co., Ltd."
10783589,785c3d1c-001f-4266-a02c-111c574a1af9,"INTERNATIONAL BUSINESS MACHINES CORPORATION, ARMONK, NY",International Business Machines Corporation Armonk
D389817,9419e160-d061-42b1-8931-1577e897e739,Fujitsu Denso Ltd.,"Fujitsu Denso, Ltd."
6144511,9419e160-d061-42b1-8931-1577e897e739,Fujitsu Denso Ltd.,Fujitsu Denso Ltd.
8633615,fac23219-832b-49c5-a28e-5aabf9759974,"Samsung Electro-Mchanics Co., Ltd.","Samsung Electro-Mchanics Co., Ltd."
4834702,b4273107-edd8-4d9e-b8a7-1368256a3766,"Hoechst Italia, S.p.A.",Hoechst Italia Sud SPA
6829762,5cb495d2-8441-44a0-8f75-f1023fa79f70,International Business Machnies Corporation,International Business Machnies Corporation
6678945,5cb495d2-8441-44a0-8f75-f1023fa79f70,International Business Machnies Corporation,International Business Machnies Corporation
6066952,5cb495d2-8441-44a0-8f75-f1023fa79f70,International Business Machnies Corporation,International Business Machnies Corporation
8782646,5cb495d2-8441-44a0-8f75-f1023fa79f70,International Business Machnies Corporation,International Business Machnies Corporation
4476052,7462edbe-f47b-4894-a9b6-710e496b69d0,Farbwerke Hoechst Aktiengesellschaft,Farbwerke Hoechst Aktiengesellschaft
10878071,962317d8-3a52-4111-ad53-9812f9b04abc,International Business Machines Corooration,International Business Machines Corooration
6608934,ef1adc88-dd0a-4e33-bf40-2883f9df3b6e,"Sonyx, Inc.","Sonyx, Inc."
6363175,ef1adc88-dd0a-4e33-bf40-2883f9df3b6e,"Sonyx, Inc.","Sonyx, Inc."
7039243,ef1adc88-dd0a-4e33-bf40-2883f9df3b6e,"Sonyx, Inc.","Sonyx, Inc."
5504124,011a20ef-d2e5-4153-a654-0ff3ce53a947,Imperial Chemical Indutries PLC,Imperial Chemical Indutries PLC
5340554,011a20ef-d2e5-4153-a654-0ff3ce53a947,Imperial Chemical Indutries PLC,Imperial Chemical Indutries PLC
4963477,de9db4f9-c5af-4bef-9da9-d95f792a9fae,Institut National de la Sante et de la Researche Medicale,Institut National de la Sante et de la Researche Medicale
5027659,28b2a089-2573-4308-9bc7-a3adcb5e24df,General Electric CBR SA,General Electric CBR SA
10200583,0dee6799-ceb6-44bf-aff0-52f68418d2d5,SAMSUNG ELETRÃƒÂ´NICA DA AMAZÃƒÂ´NIA LTDA.,SAMSUNG ELETRÃƒÂ´NICA DA AMAZÃƒÂ´NIA LTDA.
10734316,d724284c-66dc-478d-b958-cb2875d07b0d,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED
10770386,d724284c-66dc-478d-b958-cb2875d07b0d,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED
11152291,d724284c-66dc-478d-b958-cb2875d07b0d,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED
11057996,d724284c-66dc-478d-b958-cb2875d07b0d,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED,FUJITSU INTERCONNECT TECHNOLOGIES LIMITED
6844475,edeea6ca-dbcb-41c5-ac7c-fc0c2e75e4bf,Honeywell International Business Machines,Honeywell International Business Machines
7655275,529b0891-ab40-4c81-bb84-859e4438d4ac,"Hewlett-Packard Delopment Company, L.P.","Hewlett-Packard Delopment Company, L.P."
D756269,50bce821-339b-47a6-b9c9-c9fc74f35d64,Bayersche Motoren Werke Aktiengesellschaft,Bayersche Motoren Werke Aktiengesellschaft
5726647,50bce821-339b-47a6-b9c9-c9fc74f35d64,Bayersche Motoren Werke Aktiengesellschaft,Bayersche Motoren Werke Aktiengesellscaft
9329959,f202ee59-f0e9-4aa4-b507-e094d0c79210,FUJITSU ADVANCED ENGINEERING LIMITED,FUJITSU ADVANCED ENGINEERING LIMITED
8549306,f202ee59-f0e9-4aa4-b507-e094d0c79210,FUJITSU ADVANCED ENGINEERING LIMITED,Fujitsu Advanced Engineering Limited
5677812,64c89094-7ddd-435b-b531-746298a735da,"Samsung Electronics America, Inc.","Samsung Electronics, North America"
5211871,8f44f044-d78a-4972-bdc3-d410b0767d1b,Imperial Chemical Industreis PLC,Imperial Chemical Industreis PLC
10934659,b6cdd2b4-d7f3-4f9e-9e7f-0f9afe77a38a,"LG Electronics Inc. and Woosung Valve Co., Ltd.","LG Electronics Inc. and Woosung Valve Co., Ltd."
5177610,deb4f9c0-8482-4ed0-912f-894665aa0fc1,Sony Broadcast & Communications Ltd.,Sony Broadcast and Communications Ltd.
5206919,deb4f9c0-8482-4ed0-912f-894665aa0fc1,Sony Broadcast & Communications Ltd.,Sony Broadcast & Communications Limited
5126835,deb4f9c0-8482-4ed0-912f-894665aa0fc1,Sony Broadcast & Communications Ltd.,Sony Broadcast & Communications Limited
5235410,deb4f9c0-8482-4ed0-912f-894665aa0fc1,Sony Broadcast & Communications Ltd.,Sony Broadcast & Communications Ltd.
5363227,4f9b4999-d0ed-464c-a4a0-9f9ab5fd0688,"Fujitsu Personal Systems, Inc.","Fujitsu Personal Systems, Inc."
5315478,4f9b4999-d0ed-464c-a4a0-9f9ab5fd0688,"Fujitsu Personal Systems, Inc.","Fujitsu Personal Systems, Inc."
4269739,e6fa3856-0531-4717-b76c-e47ea472c859,CBS/Sony Records Inc.,CBS Records ApS
D701220,f64a0bab-2501-4e5c-bae7-a4503c3ef83e,"Samsung Elecrtronics Co., Ltd.","Samsung Elecrtronics Co., Ltd."
5703580,f64a0bab-2501-4e5c-bae7-a4503c3ef83e,"Samsung Elecrtronics Co., Ltd.","Samsung Elecrtronics Co., Ltd."
8478914,6607493b-4b40-462e-a91a-b681b95e4a33,Sony Espana SA,Sony Espana S.A.
6322102,990cef62-e0d9-4104-aa32-122ee052769f,Bayerische Motorwerke AG,Bayerische Motorwerke AG
7122209,bad6d7cd-8d9a-4e17-abc1-a79c5c369b41,Quimica Farmaceutica Bayer S.A.,Quimica Farmaceutica Bayer S.A.
5595763,bad6d7cd-8d9a-4e17-abc1-a79c5c369b41,Quimica Farmaceutica Bayer S.A.,Quimica Farmaceutica Bayer S.A.
8416247,bbdbdfa6-e029-4c93-9ef5-0a75c96aad51,Sony Computer Entertaiment America Inc.,Sony Computer Entertaiment America Inc.
4734265,391cb5f7-f7b3-4fcc-8109-4b044cd2e48e,Bayern Chemie Gesellschaft fur Flugchemische Antrieb mit beschrankter Haftung CNT DEX COD 03,Bayern Chemie Gesellschaft fur Flugchemische Antrieb mit beschrankter Haftung CNT DEX COD 03
9142171,ee7e27a6-1aa6-4119-a5db-ede28a498290,"Samsung Dsiplay Co., Ltd.","Samsung Dsiplay Co., Ltd."
7287841,1af4c0d2-01f8-4deb-896a-b0c4935e7c1d,"Ricoh Copmany, Ltd.","Ricoh Copmany, Ltd."
7293172,1af4c0d2-01f8-4deb-896a-b0c4935e7c1d,"Ricoh Copmany, Ltd.","Ricoh Copmany, Ltd."
9626236,3a726845-1dac-4a94-92ba-5f3ee671b9ad,NTERNATIONAL BUSINESS MACHINES CORPORATION,nternational Business Machines Corporation
10162882,3a726845-1dac-4a94-92ba-5f3ee671b9ad,NTERNATIONAL BUSINESS MACHINES CORPORATION,NTERNATIONAL BUSINESS MACHINES CORPORATION
9965580,3a726845-1dac-4a94-92ba-5f3ee671b9ad,NTERNATIONAL BUSINESS MACHINES CORPORATION,NTERNATIONAL BUSINESS MACHINES CORPORATION
4278878,42e69bfb-71f4-4ea1-92c2-f3b15563217a,Tanaka Business Machines Co. Ltd.,Tanaka Business Machines Co. Ltd.
6264330,7e11cdef-c789-4494-b03c-16108860030c,Sony Pictures Image Works,Sony Pictures Image Works
4943571,3cd8d924-90f2-4505-b6da-83cf5bdd16fb,Hoechst-Roussel Phamraceuticals Inc.,Hoechst-Roussel Phamraceuticals Inc.
8570727,e8b51b34-9ecf-4fd4-b34c-e24bc4299df1,"Westinghouse Digital, LLC","Westinghouse Digital, LLC"
8601510,e8b51b34-9ecf-4fd4-b34c-e24bc4299df1,"Westinghouse Digital, LLC","Westinghouse Digital, LLC"
7902767,e8b51b34-9ecf-4fd4-b34c-e24bc4299df1,"Westinghouse Digital, LLC","Westinghouse Digital, LLC"
7969719,e8b51b34-9ecf-4fd4-b34c-e24bc4299df1,"Westinghouse Digital, LLC","Westinghouse Digital, LLC"
10692519,cc9b6474-652f-47ff-9a6e-7243a5c7bac5,"Microsoft Tchnology Licensing, LLC","Microsoft Tchnology Licensing, LLC"
4254196,b1d742eb-94d8-4006-a120-b66e7d835e33,American Hoechst Corporation,American Hoechst Corporation
4396642,b1d742eb-94d8-4006-a120-b66e7d835e33,American Hoechst Corporation,American Hoechst Corporation
6717087,e0708c44-7f44-4f22-bad4-16f0cd3848db,Bayer Bitterfeld GmbH,Bayer Bitterfeld GmbH
5957821,e0708c44-7f44-4f22-bad4-16f0cd3848db,Bayer Bitterfeld GmbH,Bayer Bitterfeld GmbH
10139420,43570c66-8ed3-4c04-91c3-13080230eab4,ISNERM (Institut National de la Sante et de la Recherche Medicale),ISNERM (Institut National de la Sante et de la Recherche Medicale)
5631326,258292cc-8cc8-437c-89c4-273261c0227c,Hoechst Aktiengesellschaft,Hoechst Aktiengesellschaft
4877133,258292cc-8cc8-437c-89c4-273261c0227c,Hoechst Aktiengesellschaft,Hoechst Aktiengesellschaft
6323828,e8dc6b52-262c-4417-80b1-e5d4aa3e0b37,Hewlette-Packard Company,Hewlette-Packard Company
6272520,e8dc6b52-262c-4417-80b1-e5d4aa3e0b37,Hewlette-Packard Company,Hewlette Packard
10003514,76f11e6c-1020-43ab-aec7-73cf3e1557c9,Hewlett Packard Enteprrise Development LP,Hewlett Packard Enteprrise Development LP
7333090,8666276d-c00f-469b-b17a-a1786e949527,Sony France S.A.,Sony France S.A.
8321414,8666276d-c00f-469b-b17a-a1786e949527,Sony France S.A.,Sony France S.A.
7203702,8666276d-c00f-469b-b17a-a1786e949527,Sony France S.A.,Sony France S.A.
4431813,bdd22471-8905-459d-80f6-1432c0c9f9cc,Hoechst A.G.,Hoechst A.G.
5600006,bdd22471-8905-459d-80f6-1432c0c9f9cc,Hoechst A.G.,Hoechst A.G.
9885937,69c8a601-d6b5-4953-b664-0ce9ac55a9fa,Hewlett Packard Enerprise Development LP,Hewlett Packard Enerprise Development LP
6317973,0e146106-a89b-4c04-b962-bd1070a7080c,Sony Video (M) SDN.BHD,Sony Video (M) SDN.BHD
6293007,0e146106-a89b-4c04-b962-bd1070a7080c,Sony Video (M) SDN.BHD,Sony Video (M) SDN. BHD.
6501847,1f244623-d9e0-4929-9209-2f2c38ba9099,"Hewlett-Packard Development Comopany, L.P.",Hewlett-Packard Comopany
8046578,1f244623-d9e0-4929-9209-2f2c38ba9099,"Hewlett-Packard Development Comopany, L.P.","Hewlett-Packard Development Comopany, L.P."
6362214,a169cb24-e6da-4132-9fcd-20451d9b9ed5,"Bayer Yakuhin, Ltd.","Bayer Yakuhin, Ltd."
5956725,c4c8b5f5-2582-4e97-8115-e52c930f0dc1,Interanational Business Machines Corporation,Interanational Business Machines Corporation
10763342,c4c8b5f5-2582-4e97-8115-e52c930f0dc1,Interanational Business Machines Corporation,Interanational Business Machines Corporation
5142982,58c8484e-0c0e-405d-bc1a-2395782a77e8,Bayern-Chemie Gesellschaft fur flugchemische Antriebe mbH,Bayern-Chemie Gesellschaft fur flugchemische Antriebe mbH
4944528,58c8484e-0c0e-405d-bc1a-2395782a77e8,Bayern-Chemie Gesellschaft fur flugchemische Antriebe mbH,"Bayern-Chemie, Gesellschaft fur flugchemische Antriebe mbH"
4807534,58c8484e-0c0e-405d-bc1a-2395782a77e8,Bayern-Chemie Gesellschaft fur flugchemische Antriebe mbH,Bayern-Chemie Gesellschaft fur flugchemische Antriebe GmbH
6419635,92537318-a8fc-4efe-9dd0-573f9ed9af9e,General Electric Compsany,General Electric Compsany
9691992,51c1bd6b-34aa-41bd-b7f7-ad0843f374d1,"Samsung Displey Co., Ltd.","Samsung Displey Co., Ltd."
6110794,ea5f6779-5668-4546-9fdf-41c6bc263ab4,Philips Semiconductors of North America Corp.,Philips Semiconductors of North America Corp.
D651601,b1400ff6-d5a7-40cb-83fb-d93700a8b726,Fujitsu Toshiba Moblie Communications Limited,Fujitsu Toshiba Moblie Communications Limited
6801204,c553c2bb-0773-4e34-a3fc-1deb37d4f73b,"Sony Corporation, a Japanese corporation","Sony Corporation, a Japanese corporation"
5952128,c6235c60-6004-4406-a63d-417e5d8247a5,General ElectricCompany,Mitsubishi ElectricCompany
8885261,71e390dd-21fa-4f83-8c21-7538f414946f,Sony Corporaton,Sony Corporaton
8748752,71e390dd-21fa-4f83-8c21-7538f414946f,Sony Corporaton,Sony Corporaton
4183079,71e390dd-21fa-4f83-8c21-7538f414946f,Sony Corporaton,Sony Corporaton
9238395,7ebe411b-ea39-42e5-9d04-a03e704ca785,Swedish Advanced Automotive Business Machines AB,Swedish Advanced Automotive Business Machines AB
4775800,92781413-4925-46db-86c4-6b647f3205ee,Westinghouse Elctric Corp.,Westinghouse Elctric Corp.
6162359,605b2dd3-a2ca-4ee0-ac47-89d7143d81b2,Degremont,Degremont
7357870,605b2dd3-a2ca-4ee0-ac47-89d7143d81b2,Degremont,Degremont
9011677,605b2dd3-a2ca-4ee0-ac47-89d7143d81b2,Degremont,Degremont
6210587,605b2dd3-a2ca-4ee0-ac47-89d7143d81b2,Degremont,Degremont
5620600,605b2dd3-a2ca-4ee0-ac47-89d7143d81b2,Degremont,Degremont
10599253,a9b429b6-1b0d-4b67-91a8-59556310f0a1,"Samsung Dosplay Co., Ltd.","Samsung Dosplay Co., Ltd."
8310488,bb1ba077-07b4-4339-bf85-555848b40906,"Sony Computer Intertainment America, Inc.","Sony Computer Intertainment America, Inc."
9101141,011f41ea-2cf2-4ce1-aba3-7521455c6fc8,BAYER INTERLLECTUAL PROPERTY GMBH,BAYER INTERLLECTUAL PROPERTY GMBH
3935502,a7d04679-c6c6-4e37-a8ce-31e5c5e72276,Construction Materials Division General Electric Company,Construction Materials Division General Electric Company
7616140,5ce92f29-5ba5-4475-b51e-a2b7482ed554,Fujitsu Electronics Inc.,Fujitsu Electronics Inc.
7340601,7c2ae871-5359-428e-b455-bcdd6619cae4,"Hewlett-Packard Development Copmany, L.P.","Hewlett-Packard Development Copmany, L.P."
10226941,7c2ae871-5359-428e-b455-bcdd6619cae4,"Hewlett-Packard Development Copmany, L.P.","Hewlett-Packard Development Copmany, L.P."
10377909,7c2ae871-5359-428e-b455-bcdd6619cae4,"Hewlett-Packard Development Copmany, L.P.","Hewlett-Packard Development Copmany, L.P."
7522923,a292bd79-c27e-4981-97d2-d2143c231c08,INTERNATIONAL BUSINESS MACHIENS CORPORATION,International Business Machiens Corporation
7458074,a292bd79-c27e-4981-97d2-d2143c231c08,INTERNATIONAL BUSINESS MACHIENS CORPORATION,International Business Machiens Corporation
7534675,a292bd79-c27e-4981-97d2-d2143c231c08,INTERNATIONAL BUSINESS MACHIENS CORPORATION,International Business Machiens Corporation
10248676,a292bd79-c27e-4981-97d2-d2143c231c08,INTERNATIONAL BUSINESS MACHIENS CORPORATION,INTERNATIONAL BUSINESS MACHIENS CORPORATION
9857509,a292bd79-c27e-4981-97d2-d2143c231c08,INTERNATIONAL BUSINESS MACHIENS CORPORATION,INTERNATIONAL BUSINESS MACHIENS CORPORATION
D727657,97ec87a7-d8ae-4b32-ba60-1968451f0900,Blasony Inc.,Blasony Inc.
7149962,d5fdcaff-4d0b-4813-aad7-1c485ca948bc,General Electric Railcar Services Corporation,General Electric Railcar Services Corporation
7735783,d5fdcaff-4d0b-4813-aad7-1c485ca948bc,General Electric Railcar Services Corporation,General Electric Railcar Services Corporation
7254572,d5fdcaff-4d0b-4813-aad7-1c485ca948bc,General Electric Railcar Services Corporation,General Electric Railcar Services Corporation
6138578,d5fdcaff-4d0b-4813-aad7-1c485ca948bc,General Electric Railcar Services Corporation,General Electric Railcar Services Corporation
7420496,aa318cf2-596c-4874-9fe1-3b5b3c576d72,"Samsung Electro-Machincs Co., Ltd.","Samsung Electro-Machincs Co., Ltd."
8997128,5ccb337b-d863-44bd-afe6-c3a73b1e7bc9,Toshiba Samsung Storage Technology Korea Corporation,Toshiba Samsung Storage Technology Korea Corporation
9058822,5ccb337b-d863-44bd-afe6-c3a73b1e7bc9,Toshiba Samsung Storage Technology Korea Corporation,Toshiba Samsung Storage Technology Korea Corporation
8595755,5ccb337b-d863-44bd-afe6-c3a73b1e7bc9,Toshiba Samsung Storage Technology Korea Corporation,Toshiba Samsung Storage Technology Korea Corporation
9580652,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","SAMSUNG DISPLAY CO., LTD."
10388913,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","SAMSUNG DISPLAY CO., LTD."
8450160,f76b5ce7-d5ea-4a32-aa91-4f339c98407b,"Samsung Display Co., Lid.","Samsung Display Co., Ltd."
7254344,3d84978c-c048-41f5-a641-25e13e418322,"Samsung Electronnics Co., Ltd.","Samsung Electronnics Co., Ltd."
10210371,519fb307-90c9-4be5-8615-68e95387964b,SONY MOBOLE COMMUNICATIONS INC.,SONY MOBOLE COMMUNICATIONS INC.
7258646,79109898-0999-471b-b359-1d51202b00b3,Bayerische Motoren Werke Aktiengesellschafy,Bayerische Motoren Werke Aktiengesellschafy
8882984,57297d12-77b1-4319-b376-c97e69c7763e,Bayer MaerialScience AG,Bayer MaerialScience AG
7269607,33d04ecf-4d8e-474d-9013-f645d6fbec77,International Business Machines Coproartion,International Business Machines Coproartion
9431907,9df847f7-b07e-4f01-addd-dafb07511c0f,"RICOH ELECTRONIC DEVICES CO., LTD.","RICOH ELECTRONIC DEVICES CO., LTD."
10635127,9df847f7-b07e-4f01-addd-dafb07511c0f,"RICOH ELECTRONIC DEVICES CO., LTD.","RICOH ELECTRONIC DEVICES CO., LTD."
7653481,2a04cdc1-ac5d-4df4-8ed5-3bcb0de757dd,"Hewlettt-Packard Development Company, L.P.","Hewlettt-Packard Development Company, L.P."
5989191,2a04cdc1-ac5d-4df4-8ed5-3bcb0de757dd,"Hewlettt-Packard Development Company, L.P.",Hewlettt-Packard Company
10237694,b7185a31-9da8-42f5-bcde-c80d267245ee,"Microsoft Technoloy Licensing, LLC","Microsoft Technoloy Licensing, LLC"
9710878,b7185a31-9da8-42f5-bcde-c80d267245ee,"Microsoft Technoloy Licensing, LLC","MICROSOFT TECHNOLOY LICENSING, LLC"
6564190,93c2c548-0092-4e08-996a-b44eb8638767,General Electric Capital Corporaton,General Electric Capital Corporaton
5210323,38b56718-451c-40ef-b30b-993ac8102e21,Hoechst Aktiengese Ilschaft,Hoechst Aktiengese Ilschaft
5999056,d20cb904-1623-4245-9dc9-5625519600aa,Philips Electronics North Amercia Corporation,Philips Electronics North Amercia Corporation
8990731,4a17489b-9fc5-4588-86d5-3adbc0285c11,"SAMSUNG ELECTTRONICS CO., LTD.",LG Electtronics Inc.
3948034,8b91043e-7dd2-48d2-8681-01587c47b762,"Imperial Chemical Industries, PLC",Imperial Chemical Industries Limited
4587001,8b91043e-7dd2-48d2-8681-01587c47b762,"Imperial Chemical Industries, PLC",Imperial Chemical Industries PLC
6194621,8b91043e-7dd2-48d2-8681-01587c47b762,"Imperial Chemical Industries, PLC","Imperial Chemical Industries, PLC"
5158954,8b91043e-7dd2-48d2-8681-01587c47b762,"Imperial Chemical Industries, PLC",Imperial Chemical Industries PLC
5151217,8b91043e-7dd2-48d2-8681-01587c47b762,"Imperial Chemical Industries, PLC",Imperial Chemical Industries PLC
9638653,2dfefee7-1262-44b8-8ed4-69083c91a56b,General Electricity Company,General Electricity Company
9678030,2dfefee7-1262-44b8-8ed4-69083c91a56b,General Electricity Company,General Electricity Company
9494541,2dfefee7-1262-44b8-8ed4-69083c91a56b,General Electricity Company,General Electricity Company
9774440,2dfefee7-1262-44b8-8ed4-69083c91a56b,General Electricity Company,General Electricity Company
4124295,e80dd775-71c1-4bce-91d6-71d0be076b2f,Savin Business Machines Corporation,Savin Business Machines Corporation
3970036,e80dd775-71c1-4bce-91d6-71d0be076b2f,Savin Business Machines Corporation,Savin Business Machines Corporation
3949703,e80dd775-71c1-4bce-91d6-71d0be076b2f,Savin Business Machines Corporation,Savin Business Machines Corporation
3939085,e80dd775-71c1-4bce-91d6-71d0be076b2f,Savin Business Machines Corporation,Savin Business Machines Corporation
8146074,4dca6cfc-60a9-474c-9213-8cbeb466eb14,Fujitsu Broad Solution & Consulting Inc.,"Fujitsu Broad Solution & Consulting, Inc."
8448223,4dca6cfc-60a9-474c-9213-8cbeb466eb14,Fujitsu Broad Solution & Consulting Inc.,Fujitsu Broad Solution & Consulting Inc.
7961871,4dca6cfc-60a9-474c-9213-8cbeb466eb14,Fujitsu Broad Solution & Consulting Inc.,Fujitsu Broad Solution & Consulting Inc.
9406412,0b68efc1-b2ed-46f0-a146-9e52e1e04d4d,Korea University Research and Business Machines,Korea University Research and Business Machines
9380402,0b68efc1-b2ed-46f0-a146-9e52e1e04d4d,Korea University Research and Business Machines,Korea University Research and Business Machines
7272098,65a9552f-5fd8-4028-b9f7-2ad88acf3bc5,Sony Disc & Digital Solutions Inc.,Sony Disc & Digital Solutions Inc.
7801014,65a9552f-5fd8-4028-b9f7-2ad88acf3bc5,Sony Disc & Digital Solutions Inc.,Sony Disc & Digital Solutions Inc.
4323868,47a2cb0f-9006-46d3-bc03-b5de2dae8f0f,North American Philips Controls Corporation,North American Philips Controls Corp.
D274326,47a2cb0f-9006-46d3-bc03-b5de2dae8f0f,North American Philips Controls Corporation,North American Philips Controls Corporation
5919525,60d41e0e-0503-40ed-a4f5-7f92dcac5e6c,International Business Macjines Coporation,International Business Macjines Coporation
7756755,f0e00d28-7a49-438f-a5f6-c7e66662a7ef,Hewlett Packard Enterprise Devlopment LP,"Hewlett-Packard Devlopment Company, L.P."
6671652,f0e00d28-7a49-438f-a5f6-c7e66662a7ef,Hewlett Packard Enterprise Devlopment LP,"Hewlett-Packard Devlopment Company, L.P."
10401887,f0e00d28-7a49-438f-a5f6-c7e66662a7ef,Hewlett Packard Enterprise Devlopment LP,Hewlett Packard Enterprise Devlopment LP
8255953,f0e00d28-7a49-438f-a5f6-c7e66662a7ef,Hewlett Packard Enterprise Devlopment LP,"Hewlett-Packard Devlopment Company, L.P."
5737751,2f733a5f-6f7f-4456-a3fd-6352cca0956b,Intellectual Business Machines Corporation,Intellectual Business Machines Corporation
8473602,2f733a5f-6f7f-4456-a3fd-6352cca0956b,Intellectual Business Machines Corporation,Intellectual Business Machines Corporation
6890599,2f733a5f-6f7f-4456-a3fd-6352cca0956b,Intellectual Business Machines Corporation,Intellectual Business Machines Corporation
10804391,0c326cb5-76a1-4f86-9e72-ca8c6eb27a53,INTERNATIONAL BUSINESS NIACHINES CORPORATION,INTERNATIONAL BUSINESS NIACHINES CORPORATION
9964294,14df6f86-caa2-4f24-8484-688f51d06c11,"SAMSUNG PAY, INC.","Samsung Pay, Inc."
9996782,14df6f86-caa2-4f24-8484-688f51d06c11,"SAMSUNG PAY, INC.","SAMSUNG PAY, INC."
