mention-id,unique-id,name_first,name_last
US6581057-0,85,Michael J.,Witbrock
US8323415-0,433,Mahmoud H.,Abd Elhamid
US7334095-0,375,Robert L.,Fair
US7077101-1,503,Richard J.,Lill
US6944427-2,504,Richard,Mach
US7067305-1,70,Phong,Vu
US5020745-0,421,John B.,"Stetson, Jr."
US7615569-0,308,Alan,Fulp
US4632295-3,229,David W.,"Sissenstein, Jr."
US6089981-9,505,Jon C.,Zaring
US6141219-2,144,Thomas Albert,Sutrina
US6374047-1,57,Andrew J.,Partynski
US7415101-2,209,Benjamin A.,Knott
US5953243-1,410,Robert Christopher,Dixon
US6848817-0,23,Brent J.,Bos
US7937529-1,506,Matthew G.,Kelm
US6243772-0,507,Amar,Ghori
US7399064-3,508,Jeffrey Louis,Sangalli
US5619236-6,391,Kenneth E.,Trueba
US7676748-2,509,Craig F.,Newell
US6129476-0,510,Russell Todd,Berman
US4943907-0,511,Kurt E.,Godwin
US6053411-0,216,Paul F.,"Nugent, Jr."
US7711847-4,179,William,McCarroll
US5559379-0,237,Mark G.,Voss
US6421781-1,512,Peter F.,King
US6754176-1,507,Amar,Ghori
US6938136-1,131,Alexei,Kojenov
US7872775-1,513,Ronald Todd,Sellers
US5431509-3,198,Leonard J.,Gramse
US7827378-3,330,Edwin S.,Olds
US7984657-9,103,Craig Douglas,Young
US6683392-2,514,Ronald E.,Sorace
US7971168-2,88,Roger,Carpenter
US5257508-1,237,Mark G.,Voss
US6110680-2,515,Karl W.,Hasel
US7925824-0,390,Mark A.,Brittain
US6842243-1,304,Christopher,Owen
US7129769-0,410,Robert Christopher,Dixon
US7833177-0,3,Andrew M.,Long
US7372039-1,304,Christopher J.,Owen
US6385662-1,516,Brian,Bankler
US7594214-0,100,Jeffrey Scott,Salowe
US8039726-6,103,Craig Douglas,Young
US7613945-3,106,Michael J.,Klemm
US4847542-2,517,James S.,Murray
US7777397-0,518,Vivek,Bharti
US7097446-0,519,Matthew A.,Crider
US6514268-0,520,Russell L.,Finlay
US8421675-3,521,Tyler J.,McKinley
US6740028-0,522,Eric,Boone
US8002901-0,523,Chaoyuan,Chen
US7343561-1,287,Jens Peter,Alfke
US7968927-0,269,Jon,Daley
US6014723-0,161,Marc,Tremblay
US6830934-1,36,Robert Justice,Shartle
US7148804-0,524,Ronald,Salesky
US7003093-1,318,Adam,Strauss
US5773567-2,525,David E.,Gindelberger
US7205058-0,433,Mahmoud H,Abd Elhamid
US8055813-1,427,Elizabeth A.,McGlone
US5229810-2,526,Michael L.,Wash
US7398427-2,16,Gregory Michael,Nordstrom
US5508172-1,527,David A.,Singer
US8121030-1,528,Steven V.,Britt
US5877821-0,529,Douglas J.,Newlin
US6029584-2,530,Dmitry,Azrikan
US7962880-0,531,Daniel,Lipetz
US7493172-1,48,Kristen N.,Jaax
US7583379-1,532,Richard A.,Dluhy
US8256007-1,533,William Edward,Freeman
US5156834-1,102,James A.,Davis
US5947335-1,534,Kevin Joseph,Markey
US6903612-1,150,Tim,Forrester
US7346740-1,330,Edwin S.,Olds
US7824377-0,326,James V.,Kauphusman
US7793827-2,535,Pedro,Tula
US6480957-2,512,Peter F.,King
US7485344-5,536,Joy L.,Longhenry
US6494892-2,537,Michael E.,Bisch
US8091993-3,391,Kenneth E.,Trueba
US7589315-3,501,Alexander,Triener
US6492814-0,42,Ronald Dean,Watkins
US6963835-0,538,Steven F.,Kimball
US7668535-3,539,Jonathan,Oakes
US7668535-2,540,Will,Meyer
US4685764-2,541,Martin R.,Rupert
US7972832-6,120,Andrew,Shaw
US6650624-0,542,Thomas J.,Quigley
US6045479-2,543,Lawrence Jensen,Budge
US7163823-0,544,Timothy,Patno
US7216292-6,328,James E.,Allard
US4991587-0,545,Douglas M.,Blakeley
US7599878-0,546,Scott W.,Atkinson
US7599878-1,474,Anthony F.,Bernard
US4942515-2,547,Patricia A.,Martin
US5199878-0,548,James D.,Dewey
US6789233-0,549,Brooklin J.,Gore
US6466921-3,550,Frank M.,D'Ippolito
US6544406-1,551,Michael B.,Donahue
US7949149-2,521,Tyler J.,McKinley
US6678251-1,552,Christopher Robin,Payne
US5984103-0,553,Timothy M.,Stirmel
US8086867-0,533,William E.,Freeman
US7443213-0,360,Casimir Johan,Crawley
US6449375-0,554,Steven W.,Hutt
US6508095-2,555,Sandro G.,Belpanno
US7770209-1,556,Louis M.,Monier
US5675723-3,263,Jeffrey S.,Autor
US6414834-13,490,Dennis S.,Grimard
US8156640-1,557,Franz,Gisin
US5190595-3,229,David W.,"Sissenstein, Jr."
US5885591-3,558,Rohinton,Toddywala
US7190990-1,81,Roger J.,Greenwald
US6871113-1,559,Donald Craig,Likes
US7509493-5,205,Yun,Lin
US6882323-2,381,Stuart T.,Linsky
US8353961-1,301,Kevin R.,Strauss
US8352896-0,183,Larry J,Thayer
US8003503-0,378,Robert D,Clark
US4869101-0,560,James E.,Dvorsky
US6721162-13,490,Dennis S.,Grimard
US6965513-0,561,Stephen W.,Montgomery
US7149321-0,554,Steven W.,Hutt
US6732128-0,207,Christopher P J,Kelly
US7344234-0,72,Eric A,Merz
US6265603-2,562,James J.,Kowalczyk
US5549592-2,3,Andrew M.,Long
US5687788-0,30,Salvatore,Caldarise
US7386424-0,563,John,DeBoer
US5634974-3,564,Michael,Sendler
US7568095-0,565,Russell S.,Thornton
US7609670-0,63,Guenael J.,Strutt
US7573439-2,11,Mark M.,Morita
US6412790-1,315,Richard L.,Conaway
US6755866-0,566,Carleton B.,Southworth
US8227257-2,312,Gregory,Kaduchak
US6507565-0,567,Robert C.,Taylor
US7386424-1,568,Seshagiri R,Marellapudi
US5713094-0,534,Kevin Joseph,Markey
US7500242-2,569,Grant E.,Haab
US7961622-0,570,Travis E.,Russell
US7945810-3,106,Michael J.,Klemm
US5224178-0,94,Thomas E.,Madden
US5232519-0,571,Troy,Glatfelter
US5652789-1,572,William J.,Warner
US8359316-3,573,Terence P.,Purcell
US6212063-0,574,William L.,Johnson
US7809262-0,158,Glenn Mark,Mahony
US7782150-0,367,James L.,Stolpman
US7219998-1,575,Lloyd G.,Allred
US7811713-2,576,Prem C.,Menon
US7307741-0,577,Terrance J.,Antinora
US7308103-0,224,Kevin F.,Corcoran
US8153319-2,412,Thomas V.,Doherty
US6026402-0,578,Joseph K.,Vossen
US7067772-1,579,Greg Gerard,Jacobsen
US6462928-7,490,Dennis S.,Grimard
US4433123-0,28,Mark P.,Mack
US5711520-0,368,Sammy C.,Hutson
US7483413-0,63,Guenael,Strutt
US4658589-0,144,Thomas A.,Sutrina
US6069851-0,580,Knut T.,Fenner
US7295645-1,118,Murat F.,Karsi
US8055800-1,581,Scott M.,Hubbard
US7034576-1,582,Nadeem,Eleyan
US5826651-0,583,Mark H.,Lee
US7601105-2,429,Gerald Daines,Nelson
US7899168-1,584,Ankur,Chavda
US6674461-0,585,Matthew H.,Klapman
US5974151-0,586,Keith R.,Slavin
US8171528-0,587,David L.,Brown
US8346988-0,588,Jian,Li
US6523912-4,589,M. Nabeel,Tarabishy
US7468751-0,199,Neal,Manowitz
US7991763-2,590,Wei,Hu
US8295938-1,54,Touby A.,Drew
US5871273-0,469,James E.,Shaw
US6829814-1,243,William J.,Baney
US7781023-0,591,Luis,Aldarondo
US7572873-0,225,Mitchell E.,Lutz
US4450183-1,592,Theodore S.,Lioutas
US5441593-3,391,Kenneth E.,Trueba
US6255415-2,28,Mark P.,Mack
US5800396-0,593,Douglas M.,Fanney
US8090911-2,217,Kenneth C.,Vossen
US6845758-0,594,Kenneth R.,"Seymour, II"
US6500332-1,595,Dennis,Lavelle
US7756900-3,596,Glen Anthony,Ames
US7111089-1,116,Brett,Lindsley
US6938434-0,597,Shields,Fair
US6306212-2,598,Michael F.,Stumborg
US7785640-1,599,Robert E.,Lee
US8218744-0,600,Steven,Belz
US7396677-0,544,Tim,Patno
US8385282-0,101,Elliott,Hoole
US8062277-0,601,William H.,Fleming
US5274445-2,325,Douglas C.,Stevens
US7210771-0,602,David A.,Neese
US7191112-0,603,Michael J.,Demler
US5618038-0,368,Sammy C.,Hutson
US5653915-0,280,Dennis G.,Pardikes
US7349416-1,604,Matthew Todd,Lawson
US5087996-1,108,Titus E.,Davis
US6444060-1,95,Jeffrey A.,Conner
US8191703-2,304,Christopher J.,Owen
US6420031-1,115,Paul,Burrows
US6726792-1,605,Stephen J.,Lange
US6742186-0,606,Guenter,Roeck
US6460671-0,607,Randy C.,Karambelas
US7477255-0,2,John Erik,Lindholm
US7759854-1,94,Thomas E.,Madden
US5803765-4,234,Rupert J.,Fry
US4949129-0,113,William Y.,Fowlkes
US6307853-0,608,Randy S.,Storch
US6411434-2,81,Roger J.,Greenwald
US6129667-2,42,Ronald Dean,Watkins
US6078342-1,113,William Y.,Fowlkes
US5950124-4,609,Victor K.,Paulsen
US6623506-1,610,Richard T.,Briganti
US7039015-0,611,Eric,Vallone
US7662213-0,291,Mark William,Ackley
US6359923-6,101,Elliott,Hoole
US7281804-1,612,James W.,Ring
US6204067-1,613,Melvin S.,Schindler
US6308321-0,470,Richard,Schooler
US7757290-1,205,Yun,Lin
US5521723-0,94,Thomas E.,Madden
US6560038-1,361,David G.,Pelka
US7704789-1,614,Nitin,Kumar
US7865789-1,465,Adam,Courchesne
US7606887-1,452,Wendy R,Cartee
US7805566-1,33,Robert A.,Cochran
US7735039-1,615,Hasan,Arslan
USD601257-4,385,Simon P.,Gatrall
US6202877-0,298,Richard D.,La Torre
US5064581-1,6,Scott L.,Gessner
USD474153-0,182,Jared Joseph,"Smalley, Jr."
US7811463-1,616,David,Malcolm
USD651106-1,312,Gregory,Kaduchak
US6516316-1,512,Peter F.,King
US7508425-0,600,Steven M.,Belz
US5148159-2,517,James S.,Murray
US6068058-2,617,Mark L.,Robin
US5630119-3,309,Frank A.,Lawler
US6203345-0,618,David,Roque
US8047615-2,619,Paul Michael,Smith
US5743411-0,221,E. Gerry,Hawkes
US8120145-3,357,Wayne H.,"Woods, Jr."
US7780280-2,620,Douglas H.,Pearson
US7809645-2,199,Neal,Manowitz
US7516444-4,232,Scott B.,Guthery
US6783787-0,621,Eugenio,Bortone
US7128723-0,622,Del Ray,Doty
US5304441-1,623,Roger J.,Yerdon
US7050947-0,316,Vitaliy,Selektor
US7071152-1,387,Herbert J.,Kaiser
US5904927-0,624,Mansoor M.,Amiji
US8315707-0,48,Kristen,Jaax
US7560059-0,625,Blake,Burich
US6633243-0,236,Hugh,Mair
US7643979-2,80,Paul,Wong
US5716728-2,55,William M.,Paulot
US4781185-0,326,James V.,Kauphusman
US6668255-0,626,Thomas C.,Mielenhausen
US7252854-0,472,Janusz,Liberkowski
US6178091-2,627,Patricia,Herman
US7815699-0,484,Glenn W,Skala
US5910167-1,237,Mark,Voss
US7198047-1,628,Robert Kevin,Moore
US7477242-3,34,Darran R.,Cairns
US6927582-0,387,Herbert J.,Kaiser
US8185619-1,629,Brad,Belanger
US6301367-5,385,Simon,Gatrall
US6807491-2,213,Ashutosh,Garg
US7275620-2,630,Daniel Frank,Roemer
US8313561-1,291,Mark W.,Ackley
US8110397-0,631,Douglas Jason,Green
US6929683-0,356,Franklin D.,"Lomax, Jr."
US6542652-0,158,Glenn M.,Mahony
US5669626-0,632,Christopher James,Bartos
US5721795-0,361,David G.,Pelka
US7043493-0,232,Scott B.,Guthery
US6414673-0,633,Robert P.,Wood
US7299188-2,634,Prabhu,Raghavan
US6279132-0,381,Stuart T.,Linsky
US8002869-3,635,Bruce Allen,Boehrs
US7547232-4,636,Raymond Bruce,McLauchlan
US8193878-1,357,Wayne H.,"Woods, Jr."
US5242554-0,56,Jerry J.,Kaczur
US7774442-1,637,Rajagopalan B.,Narayanan
US8205138-2,427,Elizabeth A.,McGlone
US7762332-1,638,Xiaolan,Wang
US8312230-4,217,Kenneth C.,Vossen
US5578880-1,321,Mark A.,Preston
US8028911-0,368,Sammy C.,Hutson
US7716704-4,488,Carolynn Rae,Johnson
US7238677-2,249,Ilona F.,Weart
US8140669-2,639,John C.,Kasperski
US6843707-0,214,Miguel Angel,Saldana
US7440515-0,640,Mikhail,Itskovich
US7296305-0,641,Kevin R.,Ketterer
US7769913-1,24,Naveen,Bali
US8024224-6,76,Ron,Hirson
US6808270-2,113,William Y.,Fowlkes
US6951284-0,642,Shawn,Cheesman
US6149592-0,643,Jeffrey H.,Yanof
US6488827-0,36,Robert Justice,Shartle
US7699767-0,363,Daniel,Mueth
US6613474-3,55,William M.,Paulot
US7310722-1,2,John Erik,Lindholm
US7204769-1,644,Randall S.,Koch
US7418746-2,332,Robert T.,Pike
US6194597-1,645,Savvas E.,Hadjikyriacou
US7937862-0,646,Jay K.,Sato
US5778187-0,384,Antonio M.,Monteiro
US7746058-0,647,Michael A.,Nelson
US5872150-1,648,Jeffrey H.,Toney
US7765478-2,649,Robert V.,Williamson
US7948308-0,134,Larry,Kirn
US5878231-4,650,Martin,Patterson
US7023602-1,136,Charles L.,Bruzzone
US5231979-1,651,Lisa,Kidd
US6386086-0,0,Felipe,Garcia
US8139679-0,640,Mikhail,Itskovich
US6445306-0,177,Karen I.,Trovato
US6494616-2,304,Christopher J.,Owen
US7412665-0,652,Reza,Chitsaz
US6496641-0,158,Glenn M.,Mahony
US7359535-2,141,Saad Ahmed,Sirohey
US6046281-1,645,Savvas E.,Hadjikyriacou
US4565120-0,653,Kevin J.,Gray
US7079223-2,268,Ronald L.,Gordon
US7426649-0,390,Mark Andrew,Brittain
US6767474-0,391,Kenneth E,Trueba
US5513441-0,654,David A.,Dennis
US7182647-2,655,Edine Mary,Heinig
US7182647-3,41,David Charles,Hughes
US8334183-0,378,Robert D.,Clark
US6792599-3,569,Grant E.,Haab
US6526292-0,656,Raymond C.,"Henry, Jr."
US6832341-0,657,Geetha,Vijayan
US8101320-0,484,Glenn W.,Skala
US6398338-0,37,Richard H.,Berg
US5487167-0,658,Chris A.,Dinallo
US7808937-0,659,Michael L,McCloud
US7632934-1,660,Jennifer J.,Bungo
US8407650-2,88,Roger,Carpenter
US7656901-0,63,Guenael T.,Strutt
US7877645-0,661,John E.,Meyer
US7402604-0,662,David,Gurley
USD389576-2,293,Peter R. H.,Stark
USD652499-0,663,Michael E.,Short
US7886217-1,664,Matthias,Ruhl
US8014272-2,101,Elliott,Hoole
US4811404-3,116,Brett L.,Lindsley
US5128005-0,402,William R.,Jones
US7308462-1,665,Jeffrey Dean,Lanning
US5435850-0,454,Jorgen,Rasmussen
US7213064-1,666,Nicholas A.,Thomas
US5266893-1,667,Corwyn R.,Meyer
US8275880-0,328,James E.,Allard
US5978674-4,668,Keith,Neuendorff
US8150870-0,669,Nicholas K.,Peddy
US5561699-0,580,Knut T.,Fenner
US5145422-0,234,Rupert J.,Fry
US6823266-0,670,Marek K.,Czernuszenko
US6058009-1,671,James,Utz
US6494869-2,434,Michael C.,Hollen
US7695952-0,544,Tim,Patno
US7012897-1,552,Christopher Robin,Payne
US7920020-1,236,Hugh T.,Mair
US8067076-0,672,Dara N.,Lubin
US4754377-0,673,James A.,Wenman
US6955050-0,674,David E.,Perkins
US7675534-0,113,William Y.,Fowlkes
US6394964-3,75,James L.,Pokorney
US6480885-0,675,Michael,Olivier
US6252522-1,676,Kamran,Moallemi
US6451455-3,115,Paul E.,Burrows
US7836163-0,74,Joseph,Salesky
US5680301-1,440,Steven,Widener
US6570398-0,677,Raymond F.,Murphy
US7184890-1,678,John C,Sluder
US6444011-1,180,Jospeh E.,Paganessi
US7849302-0,679,Stephen,Wu
US5811379-2,525,David Edward,Gindelberger
USD480374-0,445,Kamaldip Singh,Toor
US8165272-1,680,Leo R.,Quintanar
US7778604-0,20,Jason G.,Bauman
US5875208-0,101,Elliott,Hoole
US5319252-1,88,Roger D.,Carpenter
US7779254-1,681,John G.,Bendickson
US6611755-8,275,Robert D.,Sleeper
US6193610-0,682,William W.,Junkin
US6175163-1,299,Edgar S.,Thaxton
US6877015-3,683,Mark E.,Hickling
US7900131-1,287,Jens,Alfke
US7135247-0,272,Jeremy P.,Meyers
US7728564-6,684,Ryan,Lane
US5667944-0,685,Richard Carroll,Reem
US8255956-3,245,John P.,Comito
US5873815-5,327,Richard,Hill
US5836926-3,686,William F.,Polley
US6365316-5,687,Michael J.,Duggan
US6908830-2,623,Roger J.,Yerdon
US6009825-0,688,Thomas M.,Fulton
US5705565-1,689,Kyle G.,Kummer
US7785163-0,690,Steven M.,Spencer
US7353321-1,487,Murthy,Kompella
US5623702-0,620,Douglas H.,Pearson
US7574218-0,150,Tim,Forrester
US7545997-0,691,David J.,Lieberman
US6997071-1,692,Kate E.,Purnell
US7770124-1,693,Jeffry B.,Phillips
US8256220-5,694,Todd Alan,Anderson
US7537663-0,695,Andrew W.,Phelps
US6450614-2,612,James W.,Ring
US7708244-0,463,William,Hickerson
US5749612-0,197,Leslie A.,Meck
US7563282-1,628,Robert Kevin,Moore
US7856470-1,584,Ankur,Chavda
US6144050-0,598,Michael F.,Stumborg
US6671368-0,696,Salvatore J.,Contino
US8192881-1,576,Prem C.,Menon
US8482090-1,243,William J.,Baney
US6368735-0,356,Franklin Delano,Lomax
US5415926-1,697,Rama S.,Chandran
US7727305-0,356,Franklin D.,"Lomax, Jr."
US6005530-2,186,Bruce G.,Warren
US6211066-0,598,Michael F.,Stumborg
US6416161-0,37,Richard H.,Berg
US7777455-1,698,Trevor Wayne,Barcelo
US5809428-3,699,Gregory J.,Pinter
US7804787-6,700,Matthew A.,Tucker
US7883003-2,587,David L.,Brown
US6883520-1,628,Robert Kevin,Moore
US6541704-1,158,Glenn M.,Mahony
US6906292-5,185,Mark,Oldham
US6995285-2,278,Christopher,Morrison
US6134579-1,263,Jeffrey S.,Autor
US6522118-0,698,Trevor W.,Barcelo
US6054687-0,95,Jeffrey A.,Conner
US6848389-1,667,Corwyn R.,Meyer
US7385609-0,2,John Erik,Lindholm
US7455696-1,701,Henry H.,Hsu
US7571925-0,332,Robert T.,Pike
US6984373-1,702,James P.,Beltzer
US6358232-2,434,Michael C.,Hollen
US6261262-2,406,Russel M.,Sampson
US7487085-2,18,Brien H.,Muschett
US5412987-0,379,John S.,Bergstrom
US5894220-2,703,Randall Christopher,Black
US6687805-0,33,Robert Alan,Cochran
US7709289-0,269,Jon,Daley
US6005053-3,689,Klye G.,Kummer
US6123271-1,704,Minh Quang,Le
US7514810-4,103,Craig D.,Young
US8169600-3,363,Dan,Mueth
US5685366-0,237,Mark,Voss
US6497856-0,356,Franklin Delano,"Lomax, Jr."
US6497856-1,705,John P.,Reardon
US6238847-1,706,David C.,Kapp
US8036168-0,63,Guenael T.,Strutt
US7006508-1,405,Wesley Stuart,Jones
US4796639-0,707,Michael G.,Snow
US5565657-0,72,Eric A.,Merz
US7435823-17,708,Matthew W.,Martin
US7446288-1,185,Mark F.,Oldham
US5146383-0,49,James R.,Logan
US7573114-1,83,Michael G.,Khazhinsky
US4868992-0,133,Douglas E.,Crafts
US6407136-3,709,Tina Morgan,Ross
US6462737-0,2,John Erik,Lindholm
US8200504-0,710,Michael David,Williams
US7085862-3,16,Gregory Michael,Nordstrom
US7893430-1,115,Paul Edward,Burrows
US5780997-0,144,Thomas A.,Sutrina
US8131595-0,711,Sih Y.,Lee
US6821276-1,628,Robert Kevin,Moore
US6070890-2,332,Robert T.,Pike
US5177541-7,72,Eric A.,Merz
US5778232-0,712,Jeffrey B.,Caldwell
US8261038-3,713,Richelle L.,Ahlvers-Dolphin
US7313731-1,714,John Warren,Maly
US5965438-1,715,Christopher B.,Bare
US6249292-0,423,Andrew D.,Christian
US7774215-0,67,Eric,Rosow
US7409432-3,16,Gregory Michael,Nordstrom
US7132318-0,86,Henry A.,"Bonges, III"
US6891922-2,141,Saad Ahmed,Sirohey
US5242016-0,237,Mark G.,Voss
US7278766-1,716,Scott R.,Mangum
US6786700-0,717,Ernest,Taylor
US6505073-0,198,Leonard J.,Gramse
US7144343-0,350,Edward M,Goldsmith
US7366690-2,718,Steven,Iaccheo
US7274840-0,322,Tyler,Sims
US8055336-2,692,Kate E.,Purnell
US5501237-1,719,Edward J. S.,Sohn
US5789514-2,720,Clifford Carlton,Reese
US7642253-0,60,Jerome C.,Bressi
US6088423-0,721,Kristoph D.,Krug
US6667355-2,722,Matthew D.,Phillips
US5008081-2,723,Thomas M.,Sherlock
US6373024-1,724,Stephen M.,Jones
US7273299-1,361,David G.,Pelka
US5733603-1,211,David Lewis,Myers
US6713557-0,725,Steven Michael,Baxter
US7245900-1,25,Daniel,Durig
US7245900-0,314,Robert C.,Lamb
US8406777-0,101,Elliott,Hoole
US7680855-2,258,Joseph,Ting
US7862597-4,153,Benjamin,Garden
US7971141-1,160,Anthony,Creed
USD586680-3,534,Kevin J.,Markey
US6638437-0,345,Richard J.,Terrien
US8396538-1,40,Jie,Lian
US6065547-2,617,Mark L.,Robin
US7909238-7,726,Adam,Sheppard
US7316290-0,554,Steven W,Hutt
US5761648-4,727,James A.,Barbour
US6480538-0,177,Karen I.,Trovato
US6659572-2,589,M. Nabeel,Tarabishy
US6624791-0,99,Walter F.,Rausch
US8411053-0,728,Dana Gene,Doubrava
US7216003-1,729,Mark E.,Fisher
US7632120-0,41,David Charles,Hughes
US7964515-0,378,Robert D.,Clark
US8484129-2,295,Xuan (Sunny),McRae
US5876419-5,730,Robert J.,Duffy
US7081090-2,731,Scott G.,Spanfelner
US7146146-3,732,Erik C.,Fountain
US7571257-0,232,Scott B.,Guthery
US8160710-2,7,James R.,Mujwid
US7445937-3,733,Vincent Scott,Smentkowski
US7177628-5,203,Raul,Pombo
US7445937-2,734,Tracey Marie,Jordan
US6442559-0,125,Ronald R.,Martinsen
US7637065-0,735,Gregory M.,Ahren
US7709396-1,397,Jing,Tang
US6750267-1,645,Savvas,Hadjikyriacou
US7422532-0,350,Edward M,Goldsmith
US6157705-0,736,Jeffrey,Perrone
US5920546-3,737,Michael E.,Noonan
US7611452-7,738,Derek,Olender
US7150492-0,739,Adrian,Nania
US5891905-2,238,Margaret M.,Buck
US6908593-0,36,Robert Justice,Shartle
US8141795-0,560,James E.,Dvorsky
US7242900-3,536,Joy,Longhenry
US5007921-0,178,Alan W.,Brown
US8153412-12,120,Andrew,Shaw
US5330073-1,740,Ralph F.,Cohn
US5532012-1,741,Matthew E.,Harbowy
US5940052-2,742,Glenn,Piper
US7096236-3,743,Olga,Natkovich
US8046845-0,0,Felipe,Garcia
US6313309-5,709,Tina Morgan,Ross
US7301741-0,83,Michael G.,Khazhinsky
US5663879-0,177,Karen Irene,Trovato
US5802061-0,744,Rajeev,Agarwal
US6030700-2,115,Paul Edward,Burrows
US8063916-0,745,Jason,Herrick
US6545678-0,746,Chikai J.,Ohazama
US7848954-1,73,Ellis M.,Verosub
US4201473-0,747,Peter L.,Domenicali
US6386277-3,237,Mark G.,Voss
US6045930-3,115,Paul,Burrows
US6114486-4,689,Kyle G.,Kummer
US7658752-5,294,Missoum,Moumene
US7006592-3,748,Steven C.,Davis
US6896507-0,519,Matt,Crider
US7372577-0,401,Mark T.,Sullivan
US6810111-1,749,Jenny Panzarella,Burr
US7501275-0,750,Jose M.,Laplaza
US6078654-0,50,Alexander,Mashinsky
US6754798-2,751,Cuong Huu,Tran
US6269982-1,400,Thomas C.,Stoneberg
US6327697-0,752,Pradiptya,Ghosh
US5791692-1,685,Richard Carroll,Reem
US7204399-2,753,Thomas G.,Bell
US8391820-0,150,Tim,Forrester
US5158088-0,754,Kip R.,Nelson
US4810984-1,755,Kevin M.,Gaukel
US5705802-3,612,James W.,Ring
US6479539-2,238,Margaret M.,Buck
US6570372-0,698,Trevor W.,Barcelo
US7319829-0,756,Matthew C.,Comstock
US6678744-1,516,Brian,Bankler
US7243086-0,757,Wolfgang H.,Polak
US7631101-0,758,Alan T.,Sullivan
US6375819-5,317,Michael V.,Sharer
US8083795-1,175,Aurelien,Bruneau
US6074706-2,95,Jeffrey A.,Conner
US6919194-2,759,Jack,Benner
US8377607-1,433,Mahmoud H.,Abd Elhamid
US7203545-2,284,Joseph E.,Bange
US6785573-2,284,Joseph E.,Bange
US6848506-1,65,Matthew L.,Dock
US6267587-0,380,Joseph A.,Bishop
US8429368-4,760,J. Christopher,Wagner
US5727662-0,761,Yoram,Guy
US7469414-0,606,Guenter E.,Roeck
US5869624-0,515,Karl W.,Hasel
US6127910-1,762,Lisa,Santos
US7421308-0,411,Michael B.,Nussbaum
US7996264-1,763,Earl David,Sacerdoti
US7409578-2,764,Mohammed F,Shatnawi
US7013378-0,162,Giovanni,Motta
US7544747-1,645,Savvas,Hadjikyriacou
US7441298-4,765,Tony L.,Campbell
US6254227-0,72,Eric A.,Merz
US5199050-0,381,Stuart T.,Linsky
US6397679-0,92,Mokhtar M.,Sadok
US5347160-0,144,Thomas A.,Sutrina
US5413588-2,326,James V.,Kauphusman
US7069396-0,766,Raghav,Rao
US5775806-0,575,Lloyd G.,Allred
US6629337-0,739,Adrian,Nania
US6174086-0,767,Alison,Ng
US7368399-2,269,Jon P.,Daley
US7355696-0,363,Daniel,Mueth
US7810119-0,488,Carolynn Rae,Johnson
US5149899-0,768,Gary,Dabrowski
US8197236-0,769,Kevin D.,McIntosh
US6961439-0,770,James A.,Ballas
US7086048-1,509,Craig F.,Newell
US5155291-0,768,Gary P.,Dabrowski
US5569592-0,97,Robert-A.,Ollar
US7299029-0,394,Joseph S.,Elder
US5719785-0,771,Larry R.,Standifer
US6952746-0,772,Louis Bennie,"Capps, Jr."
US6543364-1,773,Genyvieve A.,Donne
US5840867-2,774,Louis C.,Bock
US7098715-0,775,Matthew L.,Severson
US4947196-0,526,Michael L.,Wash
US6008934-5,776,Mario Alberto,Restrepo
US6894687-1,2,John Erik,Lindholm
US5128878-0,549,Brooklin J.,Gore
US7363249-0,22,Eimar M.,Boesjes
US7573654-2,114,Scott C.,Cahall
US7138470-1,777,Nena M.,Serios
US5260787-2,778,David O.,Hodgson
US6119163-0,384,Antonio M,Monteiro
US6211858-1,516,Brian,Bankler
US6873884-2,11,Mark M.,Morita
US7816023-1,779,C. Thomas,Jennings
US6938244-4,232,Scott B.,Guthery
US7950738-0,780,Ryan,Shafer
US5998023-1,211,David Lewis,Myers
US5443703-0,781,Mark,Blitshteyn
US6625776-1,381,Stuart T.,Linsky
US7135667-0,185,Mark F.,Oldham
US6930673-3,728,Dana,Doubrava
US8504831-1,600,Steven,Belz
US5636211-0,529,Douglas J.,Newlin
US7193042-3,164,Glenn,Dorin
US5906879-10,102,James Arthur,Davis
US4899590-1,782,Edward A.,Bloom
US4965575-0,526,Michael L.,Wash
US6125467-0,410,Robert Christopher,Dixon
US8027735-0,300,George,Tziviskos
US6421947-0,783,Jerome Keith,Fuller
US7517977-3,432,Kenneth,Pierce
US7263695-1,784,Sven,Delmas
US8211808-1,397,Jing,Tang
US7831915-0,274,Aaron H,Averbuch
US6158367-1,785,Michael R.,Wood
US5231390-0,786,James G.,Mittel
US6987588-1,787,Michael T.,Stevens
US6473983-0,788,Glen R.,Gier
US5537851-1,789,Louis G.,"Hector, Jr."
US7672966-1,790,Patrick,Conlan
US7672966-2,13,Alexander,Sourov
US5882305-1,42,Ronald Dean,Watkins
US7482571-0,791,Nils Ian,Thomas
US7030188-1,28,Mark P.,Mack
US6040657-2,791,Nils Ian,Thomas
US6460768-0,612,James W.,Ring
US8098297-1,792,Nikolaos,Georgis
US5603697-2,365,Glen G.,Warner
US8476388-2,5,Ashish,Dhawan
US6921085-0,793,James,Mirales
US7880876-1,532,Richard A.,Dluhy
US7889334-2,532,Richard A.,Dluhy
US8131904-0,671,James R.,Utz
US5368032-1,42,Ronald D.,Watkins
